"id","english","part_of_speech","created_at","updated_at"
1107,"reinforce","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1108,"accumulate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1109,"bet","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1110,"advocate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1111,"constitute","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1112,"undertake","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1113,"grip","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1114,"dismiss","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1115,"fade","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1116,"conceal","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1117,"chew","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1118,"swallow","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1119,"seal","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1120,"migrate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1121,"exaggerate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1122,"accuse","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1123,"vanish","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1124,"polish","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1125,"wipe","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1126,"sweep","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1127,"mislead","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1128,"spoil","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1129,"compound","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1130,"explode","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1131,"disgust","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1132,"commute","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1133,"decorate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1134,"postpone","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1135,"cease","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1136,"compromise","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1137,"elect","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1138,"extract","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1139,"inherit","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1140,"rear","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1141,"empathy","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1142,"cue","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1143,"enterprise","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1144,"output","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1145,"congress","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1146,"millennium","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1147,"mankind","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1148,"Muslim","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1149,"estate","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1150,"landmine","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1151,"caution","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1152,"controversy","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1153,"consensus","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1154,"retail","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1155,"fiber","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1156,"scent","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1157,"beverage","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1158,"supplement","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1159,"diabetes","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1160,"province","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1161,"reef","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1162,"microbe","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1163,"excess","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1164,"gallery","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1165,"fame","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1166,"deadline","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1167,"undergraduate","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1168,"slavery","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1169,"prey","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1170,"mess","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1171,"recession","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1172,"retreat","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1173,"grave","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1174,"column","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1175,"scenery","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1176,"plot","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1177,"sculpture","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1178,"tablet","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1179,"dense","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1180,"exotic","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1181,"acid","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1182,"bitter","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1183,"sensible","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1184,"noble","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1185,"vague","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1186,"parallel","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1187,"tense","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1188,"vertical","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1189,"indigenous","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1190,"aboriginal","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1191,"seasonal","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1192,"abundant","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1193,"hybrid","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1194,"irrelevant","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1195,"ridiculous","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1196,"fairy","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1197,"sensory","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1198,"chronic","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1199,"voluntary","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1200,"inclined","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1201,"infer","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1202,"esteem","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1203,"tackle","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1204,"venture","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1205,"accelerate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1206,"accustom","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1207,"amuse","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1208,"flourish","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1209,"thrive","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1210,"nurture","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1211,"click","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1212,"spin","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1213,"clip","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1214,"drag","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1215,"cast","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1216,"scatter","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1217,"tempt","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1218,"withdraw","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1219,"yawn","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1220,"blink","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1221,"dye","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1222,"spill","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1223,"irritate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1224,"insult","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1225,"enforce","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1226,"rob","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1227,"drain","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1228,"suspend","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1229,"drift","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1230,"forgive","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1231,"revise","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1232,"recruit","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1233,"twist","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1234,"crush","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1235,"pin","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1236,"uncover","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1237,"exploit","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1238,"implement","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1239,"integrate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1240,"incorporate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1241,"profile","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1242,"appetite","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1243,"impulse","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1244,"script","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1245,"anniversary","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1246,"pension","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1247,"temper","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1248,"cortex","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1249,"syndrome","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1250,"chamber","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1251,"utility","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1252,"cattle","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1253,"herd","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1254,"fluid","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1255,"pity","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1256,"priest","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1257,"acquaintance","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1258,"offspring","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1259,"famine","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1260,"deforestation","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1261,"jail","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1262,"commodity","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1263,"format","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1264,"recipient","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1265,"drill","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1266,"inability","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1267,"republic","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1268,"combat","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1269,"debris","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1270,"bug","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1271,"fraction","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1272,"index","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1273,"intuition","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1274,"motive","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1275,"consent","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1276,"hierarchy","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1277,"monument","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1278,"asset","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1279,"decent","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1280,"competent","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1281,"straightforward","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1282,"cosmetic","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1283,"delicate","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1284,"interior","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1285,"transparent","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1286,"aesthetic","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1287,"deliberate","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1288,"demographic","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1289,"prehistoric","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1290,"innate","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1291,"mild","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1292,"toxic","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1293,"ashamed","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1294,"humble","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1295,"peculiar","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1296,"steep","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1297,"trivial","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1298,"magnificent","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1299,"wireless","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1300,"ongoing","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1301,"assure","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1302,"precede","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1303,"revive","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1304,"compel","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1305,"blossom","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1306,"terrify","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1307,"violate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1308,"suppress","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1309,"deceive","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1310,"manipulate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1311,"starve","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1312,"flee","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1313,"whisper","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1314,"yell","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1315,"deposit","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1316,"confine","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1317,"swing","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1318,"prolong","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1319,"depict","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1320,"outline","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1321,"shed","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1322,"emit","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1323,"renew","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1324,"utilize","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1325,"assert","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1326,"strain","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1327,"strive","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1328,"dare","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1329,"boast","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1330,"startle","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1331,"offend","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1332,"compute","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1333,"assemble","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1334,"worsen","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1335,"flip","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1336,"rub","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1337,"descend","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1338,"compensate","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1339,"comprise","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1340,"prevail","動詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1341,"quest","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1342,"dignity","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1343,"criterion","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1344,"paradox","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1345,"parliament","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1346,"legislation","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1347,"agenda","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1348,"mainstream","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1349,"troop","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1350,"epidemic","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1351,"outbreak","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1352,"chaos","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1353,"nightmare","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1354,"horror","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1355,"cluster","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1356,"pollen","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1357,"hive","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1358,"irrigation","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1359,"dose","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1360,"suicide","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1361,"feast","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1362,"cuisine","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1363,"rumor","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1364,"proverb","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1365,"signature","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1366,"formula","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1367,"tuition","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1368,"intake","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1369,"spectrum","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1370,"kidney","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1371,"gear","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1372,"aisle","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1373,"grief","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1374,"destiny","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1375,"skull","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1376,"tomb","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1377,"monk","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1378,"worship","名詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1379,"outstanding","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1380,"unprecedented","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1381,"infinite","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1382,"worthwhile","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1383,"indispensable","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1384,"compulsory","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1385,"probable","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1386,"ambiguous","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1387,"obscure","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1388,"skeptical","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1389,"fragile","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1390,"static","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1391,"gradual","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1392,"vocal","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1393,"vivid","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1394,"imperial","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1395,"hostile","形容詞","2023-09-09 07:15:41","2023-09-09 07:15:41"
1396,"superficial","形容詞","2023-09-09 07:15:42","2023-09-09 07:15:42"
1397,"scarce","形容詞","2023-09-09 07:15:42","2023-09-09 07:15:42"
1398,"gross","形容詞","2023-09-09 07:15:42","2023-09-09 07:15:42"
1399,"inherent","形容詞","2023-09-09 07:15:42","2023-09-09 07:15:42"
1400,"notable","形容詞","2023-09-09 07:15:42","2023-09-09 07:15:42"
1401,"update","名詞","2023-09-09 07:15:42","2023-09-09 07:15:42"
