"id","line_id","example","translation","created_at","updated_at"
693,693,"He believes that no one would willingly `commit an *evil* act`.","誰も進んで`*邪悪な*行為をする`ことはないと彼は信じている。","2023-09-09 07:15:47","2024-07-14 08:26:27"
694,694,"Every year `an increasing number of animals are becoming *extinct*`.","毎年`ますます多くの動物が*絶滅し*ている`。","2023-09-09 07:15:47","2024-07-14 08:27:27"
695,695,"The research team collects their samples using `*random* selection`.","その研究チームは`*無作為*抽出`を使ってサンプルを集める。","2023-09-09 07:15:47","2024-07-14 08:28:26"
696,696,"She has never eaten `*raw* fish`.","彼女は一度も`*生*魚`を食べたことがない。","2023-09-09 07:15:47","2024-07-14 08:29:06"
697,697,"To talk without making any eye contact is `a *rude* behavior`.","アイコンタクトをまったくせずに話をすることは`*無礼な*行為`である。","2023-09-09 07:15:47","2024-07-14 08:30:13"
698,698,"He is `a *mere* child`, so he said some silly things.","彼は`*ほんの*子ども`なので馬鹿げたことを言った。","2023-09-09 07:15:47","2024-07-14 08:30:56"
699,699,"She was born and brought up in `a *tropical* country`.","彼女は`*熱帯の*国`で生まれた。","2023-09-09 07:15:47","2024-07-14 08:31:35"
700,700,"When you read, your eyes `move back and *forth*` across a sentence.","本を読むとき、目はセンテンスの上を`*前*後に動く`。","2023-09-09 07:15:47","2024-07-14 08:32:35"
701,701,"He `*possesses* the ability` to distinguish good wine from bad wine.","彼は良いワインを悪いワインを見分ける`能力を*持っている*`。","2023-09-09 07:15:47","2024-07-15 02:41:51"
702,702,"In Italy and Spain, immigration issues have begun to `*dominate* politics`.","イタリアとスペインでは移民問題が`政治を*支配し*`始めている。","2023-09-09 07:15:47","2024-07-15 02:42:55"
703,703,"The book’s popularity `*guaranteed* the success` of the film version.","その本の人気は映画版の`成功を*保証した*`。","2023-09-09 07:15:47","2024-07-15 02:43:47"
704,704,"Metal `*melts* at a certain temperature`.","金属は`ある温度で*溶ける*`。","2023-09-09 07:15:47","2024-07-15 02:44:24"
705,705,"We need not `be *embarrassed* about what we don’t know`.","私たちは`知らないことについて*恥ずかしい思いをする*必要はない`。","2023-09-09 07:15:47","2024-07-15 02:45:25"
706,706,"Low interest rates `*discourage* people from putting money in a bank`.","低金利は`人々に銀行に預金する*気をなくさせる*`。","2023-09-09 07:15:47","2024-07-15 02:46:34"
707,707,"A smoke alarm is used to `*detect* a fire`.","煙探知機は`火事を*感知する*`のに使われる。","2023-09-09 07:15:47","2024-07-15 02:47:26"
708,708,"She `has *devoted* a lot of her time to the team’s project`.","彼女は`自分の時間の多くをチームのプロジェクトに*捧げてきた*`。","2023-09-09 07:15:47","2024-07-15 02:48:40"
709,709,"The doctor `*urged* the patient to stop eating sweets`.","医師は`患者に甘いものを食べるのをやめるように*促した*`。","2023-09-09 07:15:47","2024-07-15 02:49:41"
710,710,"He was kind enough to `*lend* me some money`.","彼は親切にも`私にいくらかのお金を*貸し*`てくれた。","2023-09-09 07:15:47","2024-07-15 02:50:35"
711,711,"The Netherlands `*restricted* the use of drugs` on farm animals.","オランダは家畜に対する`薬品の使用を*制限した*`。","2023-09-09 07:15:47","2024-07-15 02:51:30"
712,712,"The country `has *isolated* itself from the rest of the world`.","その国は`世界の他の国々から自ら*孤立した*`。","2023-09-09 07:15:47","2024-07-15 02:52:11"
713,713,"`The secretary` always `*accompanies* the president` on business trips.","出張の際、`その秘書は`常に`社長に*同行する*`。","2023-09-09 07:15:47","2024-07-15 02:53:17"
714,714,"She `was *exhausted* from walking all day`.","彼女は`一日中歩いて*疲れ果て*た`。","2023-09-09 07:15:47","2024-07-15 02:54:01"
715,715,"Linda `*annoys* me by telling me her frequent complaints`.","リンダは`頻繁に不平を言って私を*悩ます*`。","2023-09-09 07:15:47","2024-07-15 02:55:05"
716,716,"Water pollution can `*endanger* people’s health`.","水質汚染は`人々の健康を*危険にさらす*`可能性がある。","2023-09-09 07:15:47","2024-07-15 02:55:56"
717,717,"Stephen found it difficult to `*acknowledge* his mistakes`.","スティーブンは`自らの過ちを*認める*`のが難しいことに気づいた。","2023-09-09 07:15:47","2024-07-15 02:57:06"
718,718,"I `*admire* the poet for his unique description` of human existense.","私は人間存在に関する`特異な描写ゆえにその詩人を*敬服する*`。","2023-09-09 07:15:47","2024-07-15 02:58:34"
719,719,"Teachers should `*evaluate* a student’s ability` from multiple aspects.","教師は多くの側面から`学生の能力を*評価する*`べきである。","2023-09-09 07:15:47","2024-07-15 02:59:35"
720,720,"The corporation `*declared* that they will enter the space industry`.","その企業は`宇宙産業へ参入することを*宣言した*`。","2023-09-09 07:15:47","2024-07-15 03:00:31"
721,721,"The government `has *secured* a new source of water` for its people.","政府は国民のために`新しい水源を*確保した*`。","2023-09-09 07:15:47","2024-07-15 03:01:35"
722,722,"His company `*specializes* in the importing of medical equipment`.","彼の会社は`医療機器の輸入を*専門に扱う*`。","2023-09-09 07:15:47","2024-07-15 03:02:46"
723,723,"He `*attributed* his success in business to good luck`.","彼は`ビジネスでの成功を幸運の*おかげだと考えた*`。","2023-09-09 07:15:47","2024-07-15 03:04:04"
724,724,"She closed her eyes and `*pretended* to be asleep`.","彼女は目を閉じて`眠っている*ふりをした*`。","2023-09-09 07:15:47","2024-07-15 03:04:48"
725,725,"The students `*buried* time capsules` in a corner of the school grounds.","生徒たちは校庭の一角に`タイムカプセルを*埋めた*`。","2023-09-09 07:15:47","2024-07-15 03:05:43"
726,726,"He got angry and `*reversed* his attitude` completely.","彼は怒って完全に`態度を*逆転させた*`。","2023-09-09 07:15:47","2024-07-15 03:06:50"
727,727,"Some countries `are *resisting* the current trend` toward free trade.","自由貿易に向かう`現在の傾向に*抵抗し*ている`国もある。","2023-09-09 07:15:47","2024-07-15 03:08:00"
728,728,"`The nightmares` that she has been having lately `*scared* her`.","彼女が最近見ている`悪夢が彼女を*おびえさせた*`。","2023-09-09 07:15:47","2024-07-15 03:09:01"
729,729,"Children `*imitate* the actions of others`.","子どもは`他人の行動を*まねる*`。","2023-09-09 07:15:47","2024-07-15 03:09:43"
730,730,"There are many government programs for `*assisting* the elderly`.","`高齢者を*援助する*`政府の施策はたくさんある。","2023-09-09 07:15:47","2024-07-15 03:10:37"
731,731,"She `*resembles* her mother in appearance`.","彼女は`外見が母親に*似ている*`。","2023-09-09 07:15:47","2024-07-16 04:15:49"
732,732,"He `*retired* from his company` at the age of 70.","彼は70才で`会社を*退職した*`。","2023-09-09 07:15:47","2024-07-16 04:16:31"
733,733,"When we are busy, we tend to `*neglect* our health`.","私たちは忙しいとき、`健康を*おろそかにする*`傾向がある。","2023-09-09 07:15:47","2024-07-16 04:17:20"
734,734,"If selfishness were seen everywhere, `public order would *collapse*`.","わがままが至る所で見られるようになったら、`社会秩序は*崩壊する*だろう`。","2023-09-09 07:15:47","2024-07-16 04:18:21"
735,735,"Japan `*reformed* its educational system` after World War II.","日本は第二次世界大戦後に`教育制度を*改革した*`。","2023-09-09 07:15:47","2024-07-16 04:19:23"
736,736,"He `*protested* against the board’s decision` to close the Osaka office.","彼は大阪支社をたたむという`役員会の決定に*抗議した*`。","2023-09-09 07:15:47","2024-07-16 04:20:26"
737,737,"I know I `*owe* you $30` in total.","私は`あなたに`全部で`30ドルの*借りがある*`ことは分かっている。","2023-09-09 07:15:47","2024-07-16 04:21:25"
738,738,"The brain, heart and lungs are `the vital organisms for *sustaining* human life`.","脳、心臓、肺は`人間の生命を*持続させる*必須器官`である。","2023-09-09 07:15:47","2024-07-16 04:22:48"
739,739,"University professors often `*assign* their students group work activities`.","大学の教授はよく`自分の学生に共同作業活動を*割り当てる*`。","2023-09-09 07:15:47","2024-07-16 04:23:49"
740,740,"The robot `*accomplished* the task` without any help from humans.","そのロボットは人間の一切の助けなしで`その作業を*成し遂げた*`。","2023-09-09 07:15:47","2024-07-16 04:24:46"
741,741,"In America, `the owl is the symbol of *wisdom*`.","アメリカでは、`フクロウは*知恵*の象徴である`。","2023-09-09 07:15:47","2024-07-16 04:25:50"
742,742,"`*Literacy* rates` vary considerably from country to country.","`*識字*率`は国によってかなり異なる。","2023-09-09 07:15:47","2024-07-16 04:26:43"
743,743,"Mt. Fuji was registered as `a World *Heritage*` in 2013.","富士山は2013年に`世界*遺産*`に登録された。","2023-09-09 07:15:47","2024-07-16 04:27:27"
744,744,"The research team `carried out the *mission*` to discover new plants in the jungle.","その研究チームはジャングルで新しい植物を発見するという`*使命*を遂行した`。","2023-09-09 07:15:47","2024-07-16 04:28:29"
745,745,"He had `his driver’s *license*` taken away for speeding.","彼はスピード違反で`運転*免許*`を取り上げられた。","2023-09-09 07:15:47","2024-07-16 04:29:17"
746,746,"The American economy seems to be dominated by `the business *elite*`.","アメリカ経済は`ビジネス*エリート*`に支配されているように思える。","2023-09-09 07:15:47","2024-07-16 04:30:37"
747,747,"She made the dessert by `adding *layers* of cake and cream`.","彼女は`ケーキとクリームの*層*を重ねること`でデザートを作った。","2023-09-09 07:15:47","2024-07-16 04:31:25"
748,748,"The automobile industry is developing `a new electric *motor*`.","その自動車産業は`新しい電気*モーター*`を開発中である。","2023-09-09 07:15:47","2024-07-16 04:32:17"
749,749,"He keeps his muscular body by eating `food high in *protein*`.","彼は`*タンパク質*の多い食物`を食べることで筋肉質の体を維持している。","2023-09-09 07:15:47","2024-07-16 04:33:21"
750,750,"She decided to `make her hobby into her *profession*`.","彼女は`趣味を*職業*にする`ことに決めた。","2023-09-09 07:15:47","2024-07-16 04:34:07"
751,751,"He is famous as `a magazine *editor*`.","彼は`雑誌*編集者*`として有名である。","2023-09-09 07:15:47","2024-07-16 04:34:43"
752,752,"`The travel *agent*` asked whether I wanted to go by air or by sea.","`その旅行*業者*`は私が飛行機で行きたいのか船で行きたいのか尋ねた。","2023-09-09 07:15:47","2024-07-16 04:35:43"
753,753,"The news `traveled around the *globe*` quickly.","そのニュースはすぐに`*世界*中に広まった`。","2023-09-09 07:15:47","2024-07-16 04:36:33"
754,754,"The non-profit shelter provides `a safe *haven*` for people in need.","非営利の保護施設は困っている人々にとって`安全な*避難所*`となる。","2023-09-09 07:15:47","2024-07-16 04:37:36"
